target,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
4191.0,C,C,C,A,A,B,1.99,-0.11,1.83,0.05,20.31,0.09,2.65,-1.05
3573.0,B,A,B,B,A,B,0.65,0.01,0.22,8.49,6.37,0.51,0.1,4.51
3210.0,C,B,B,A,A,B,0.96,-0.04,,0.03,-0.16,-0.01,0.6,2.24
3550.0,,C,B,B,A,B,2.29,-0.0,1.62,2.27,3.07,-1.78,0.15,0.36
3570.0,B,C,C,B,A,A,1.76,0.84,2.55,0.0,9.1,-0.49,0.31,0.01
3185.0,B,B,B,B,A,A,-0.2,-0.35,-0.81,0.21,5.74,0.39,0.46,-0.88
3289.0,B,C,B,B,B,B,2.08,0.19,,,0.99,-2.52,1.29,0.32
3777.0,A,B,D,B,A,B,0.46,-0.0,,,0.14,-1.19,0.58,3.24
3788.0,B,A,C,B,A,A,1.94,0.43,1.49,6.52,6.61,-0.32,1.47,1.14
3373.0,B,B,D,B,A,B,0.38,0.4,1.52,0.81,0.67,-0.28,1.72,2.51
3292.0,,C,B,B,B,B,0.23,0.96,,,-0.08,-1.19,2.4,-0.5
3078.0,C,A,B,,A,B,1.9,-0.08,,1.25,-0.2,-1.26,0.73,3.29
3151.0,,B,C,B,B,B,2.06,0.04,,0.55,0.03,-0.23,0.97,0.66
3233.0,,C,A,B,A,B,0.78,-0.16,,1.43,4.07,-1.31,0.65,0.78
3367.0,C,A,D,B,B,A,1.63,0.39,-0.01,4.36,-0.24,-0.99,0.32,-0.71
3599.0,A,C,A,B,A,B,2.44,2.39,1.61,,7.75,-0.97,1.24,-0.16
3124.0,C,B,C,A,A,A,1.6,-0.3,0.72,,-0.17,-0.75,0.87,0.48
3156.0,B,B,D,B,A,A,-0.08,0.03,-0.45,0.27,0.55,0.37,0.19,-2.11
3206.0,,A,D,B,A,A,1.29,-0.24,-0.73,0.81,4.71,-3.32,1.12,-0.46
3194.0,C,B,B,A,A,A,1.48,0.02,-1.34,2.54,-0.17,1.01,2.02,2.98
3526.0,C,C,A,B,B,B,1.69,0.0,2.04,3.73,0.24,-1.15,1.82,-0.96
3313.0,,C,A,B,A,B,-0.6,-0.15,,,0.89,0.38,0.87,-1.8
3237.0,A,B,B,A,A,A,1.54,-0.07,,0.0,-0.21,2.39,0.69,0.06
3493.0,B,B,C,B,A,B,2.75,2.64,,0.85,2.81,0.38,1.59,-0.91
3438.0,A,C,A,B,A,B,1.07,2.36,,0.48,0.92,-3.08,1.55,-1.43
3214.0,B,B,C,B,A,A,1.08,-0.75,,0.25,2.14,0.13,1.22,-1.51
3515.0,B,C,D,B,A,B,5.5,2.58,-0.24,3.87,-0.24,-2.48,0.17,-0.3
3253.0,C,B,C,B,B,A,1.31,1.73,,0.13,0.93,0.61,1.22,-1.05
3225.0,,A,A,,B,A,-0.38,-0.01,-0.91,0.12,2.14,0.7,0.76,0.37
3181.0,,B,C,B,A,A,1.32,-0.2,-0.48,0.53,1.42,-0.91,0.64,1.24
3205.0,C,B,B,B,A,A,0.07,0.0,1.19,2.11,0.61,2.85,0.3,3.09
3206.0,A,A,B,B,B,B,0.89,0.08,1.29,,-0.08,0.91,0.43,-2.43
3248.0,C,A,B,A,B,A,2.55,0.14,0.36,2.47,1.75,-0.72,1.3,-0.85
3419.0,B,B,C,B,A,B,5.2,1.25,1.52,,1.79,-0.6,1.17,-0.22
3187.0,B,B,D,,B,B,0.7,-0.0,0.11,0.05,2.33,1.79,0.82,-0.06
3296.0,B,B,B,B,B,B,0.21,0.0,0.37,0.86,0.41,0.32,1.8,0.87
3266.0,A,C,A,B,A,B,0.39,0.32,4.59,0.91,-0.23,-0.5,0.45,-3.77
3270.0,B,B,A,B,A,B,0.71,0.0,1.28,1.94,0.81,0.72,0.37,-2.84
3322.0,C,C,C,B,A,A,1.43,3.99,0.82,0.07,1.72,0.33,0.57,-1.57
3286.0,C,A,C,B,B,A,-0.29,0.94,-0.98,,1.52,0.15,0.21,0.13
3145.0,A,C,C,B,A,B,0.46,0.24,0.12,0.03,0.94,-2.02,0.68,0.07
3579.0,C,C,B,B,A,A,0.34,-0.02,0.91,,4.44,-0.72,2.44,5.05
3138.0,A,C,C,B,A,A,1.48,0.34,,0.21,3.61,0.58,1.07,-0.7
3044.0,,C,B,B,A,B,1.44,-0.04,,0.8,-0.03,-0.68,0.41,-1.58
3058.0,,C,A,B,B,A,1.52,1.53,-1.47,,-0.25,0.33,0.08,0.56
3012.0,A,B,C,B,B,B,1.22,0.17,0.03,0.15,-0.13,-1.34,0.29,-1.73
3268.0,B,A,A,B,B,B,0.81,-0.12,,2.32,0.08,0.12,0.75,1.07
3292.0,B,B,C,B,A,B,7.2,0.15,1.43,0.25,2.39,-3.46,0.03,0.4
3356.0,,B,C,B,B,B,0.6,1.23,2.39,0.02,2.11,-0.7,0.34,-0.52
3461.0,B,C,C,A,B,B,5.19,-0.0,0.59,4.75,0.82,2.06,0.4,0.78
3085.0,B,B,A,B,B,B,1.14,-0.0,-0.97,0.26,1.42,-1.61,0.57,0.68
3430.0,B,C,C,B,A,B,0.75,2.62,2.58,1.09,-0.19,0.49,1.36,-0.37
3243.0,C,B,C,B,A,A,0.64,0.72,1.13,0.5,0.49,3.37,0.37,-1.3
3089.0,B,B,C,B,B,B,1.58,0.32,-0.43,0.29,-0.13,1.53,0.2,-0.07
3445.0,C,B,B,B,A,A,-0.65,1.45,1.99,1.48,2.85,4.11,0.77,-1.37
3253.0,A,A,D,B,A,B,0.07,-0.3,1.25,0.47,-0.1,0.05,1.6,-0.77
3112.0,A,C,B,B,A,B,-0.78,-0.5,-1.33,,0.3,0.11,0.06,-0.88
2909.0,A,B,B,A,B,A,1.7,-0.16,-1.57,0.06,0.66,1.08,2.58,1.22
3368.0,C,A,B,B,A,A,1.18,0.02,2.05,0.13,1.75,-0.44,0.35,-0.18
3169.0,B,A,A,B,A,B,0.22,0.0,1.05,0.08,-0.11,-0.31,0.23,0.94
3108.0,B,C,D,B,A,A,-0.69,0.25,,0.01,0.89,2.15,0.23,1.2
3309.0,C,A,B,B,A,B,1.17,-0.0,-0.63,1.83,-0.07,-1.5,0.19,2.47
3517.0,C,C,B,B,A,B,0.61,0.01,1.73,0.04,3.23,1.11,1.12,2.14
3376.0,C,B,C,A,B,B,3.67,0.64,0.33,,0.46,1.62,0.49,0.57
3211.0,A,B,A,B,B,B,1.34,0.01,,3.94,-0.01,-1.61,2.25,-0.01
3304.0,C,C,A,B,B,B,1.11,-0.02,2.6,,0.94,-0.83,0.76,1.32
3605.0,A,C,C,B,B,B,0.71,0.05,,0.31,-0.13,-0.5,1.82,0.11
3252.0,C,B,D,A,A,B,1.78,-1.4,,1.61,-0.2,2.01,0.38,2.9
3371.0,C,C,A,B,B,A,2.25,3.73,,0.02,0.99,0.37,0.99,-2.11
3136.0,A,C,B,B,A,B,0.71,0.0,,0.05,0.3,-0.28,0.4,-1.88
3411.0,,A,B,B,A,B,2.36,0.0,3.18,,-0.25,0.63,0.61,4.43
3592.0,C,C,B,A,A,A,2.19,-0.65,2.62,0.0,6.03,0.42,2.03,-0.42
3545.0,,C,B,B,A,B,1.5,0.01,1.88,2.14,6.32,-0.92,1.47,1.73
3157.0,C,C,C,A,A,A,1.51,0.01,,0.0,0.83,0.83,1.98,-0.38
3224.0,A,B,B,B,B,B,0.82,-1.39,6.77,1.25,8.36,0.31,0.24,1.86
3140.0,C,B,C,B,A,A,-0.21,0.99,-0.93,0.72,-0.16,-1.27,0.62,-0.63
3317.0,B,B,C,A,B,B,0.39,-0.24,0.63,0.01,-0.15,0.48,0.97,1.0
3194.0,C,B,C,B,B,B,1.55,0.92,-2.19,0.13,-0.23,-1.68,1.66,2.46
2851.0,B,B,C,A,A,A,0.87,-0.52,,0.01,0.16,1.54,0.23,6.49
3160.0,C,A,D,B,A,A,-1.3,1.02,-1.8,0.93,0.04,-0.19,0.87,-1.12
3469.0,,C,D,,A,B,1.97,0.08,-0.54,0.09,6.66,-0.47,2.0,1.67
3363.0,C,B,B,B,A,A,1.34,0.15,1.28,0.61,0.94,-1.76,0.64,0.4
3278.0,A,C,A,B,A,A,1.95,-0.0,0.25,0.08,7.73,0.0,2.58,-0.5
3132.0,C,A,C,A,B,A,-0.51,-0.1,-1.06,,-0.13,-2.31,0.73,1.08
3009.0,B,A,C,A,A,A,0.72,-0.01,,0.2,0.54,1.3,0.02,1.17
3507.0,B,C,C,B,B,A,1.22,0.36,0.84,2.9,0.69,-0.9,1.32,-2.24
3416.0,A,C,A,B,A,A,-0.52,0.04,,0.88,1.66,1.36,0.39,0.4
3452.0,B,C,A,A,B,B,2.47,-0.0,0.9,,0.16,0.79,0.0,-2.18
3083.0,C,B,B,A,B,B,1.31,-0.75,,4.01,0.73,1.17,1.1,3.0
3236.0,A,C,D,A,A,B,0.91,-0.4,-2.23,1.16,0.81,-0.29,0.33,-0.16
3468.0,C,A,C,B,A,B,-1.99,0.09,,0.07,-0.08,-0.86,1.41,1.51
3437.0,,C,C,B,A,A,-2.06,-0.99,-0.01,0.27,7.04,1.19,1.12,-0.39
3397.0,B,C,D,A,B,A,0.35,0.5,-2.15,0.53,1.9,1.93,2.82,0.71
3252.0,A,B,B,B,B,B,2.08,0.2,,0.01,0.54,-1.29,1.51,-0.09
3130.0,C,A,A,A,B,A,-1.6,0.56,0.05,0.15,0.27,0.71,1.75,-0.88
3395.0,,A,C,A,B,A,0.62,-0.0,,0.28,4.89,-0.42,0.01,-0.74
3666.0,C,C,B,B,B,B,1.51,0.59,-1.51,,4.35,-2.75,0.96,3.21
3210.0,B,B,D,B,B,B,1.6,0.31,,,3.82,-1.81,0.15,0.52
3003.0,C,A,A,A,A,B,0.98,-1.87,1.02,,-0.19,0.5,0.06,1.23
3190.0,C,A,C,B,B,A,-0.77,-0.81,,0.01,1.59,0.57,4.03,3.42
3379.0,B,B,C,B,A,B,4.15,0.37,1.05,0.96,2.27,-1.42,0.85,0.33
3408.0,B,B,B,B,A,A,0.67,0.09,1.93,0.03,5.63,0.97,1.95,-0.56
3300.0,A,C,C,B,B,B,0.67,-0.0,-2.01,0.75,0.05,-3.41,3.48,1.85
3008.0,C,A,C,A,A,A,0.98,-0.33,-1.44,0.51,0.86,0.25,0.13,0.18
3180.0,A,A,B,B,A,B,2.38,-0.06,0.06,0.0,1.4,0.44,1.48,-1.52
3385.0,B,C,A,B,B,A,0.27,-0.0,,6.44,-0.24,-0.48,2.26,-1.09
3158.0,B,A,D,B,A,A,0.24,-0.06,,0.78,1.4,1.34,1.1,3.15
3135.0,A,A,C,B,A,B,-3.65,-0.38,,,0.37,0.27,0.47,-0.21
3061.0,,A,B,B,A,A,0.51,0.25,,0.0,3.38,-3.26,0.71,1.59
3710.0,B,C,D,B,A,A,0.13,-0.01,0.34,9.29,2.78,-0.64,1.3,2.08
3119.0,,B,C,,A,A,-1.17,-0.55,-0.02,,0.18,0.27,0.26,-1.69
2942.0,,B,A,B,A,A,1.38,0.29,-2.11,0.06,2.01,0.62,0.54,-1.28
3176.0,,A,C,A,B,A,2.2,-0.0,,,0.81,-1.58,1.39,0.12
3513.0,C,C,A,A,B,B,2.5,-0.24,-0.09,0.15,6.52,-2.11,2.51,1.7
3150.0,C,C,C,A,A,B,0.95,-0.0,0.18,0.18,-0.14,1.68,0.03,-1.45
3547.0,,C,B,B,A,B,1.86,-0.0,,0.62,5.98,3.78,3.25,-0.49
3099.0,A,A,B,B,A,B,0.27,-1.88,0.39,1.55,0.26,-0.44,1.2,-1.2
3314.0,A,C,B,B,B,B,1.9,0.06,-1.15,0.01,3.32,-1.03,0.79,-0.2
3371.0,B,C,A,A,A,B,2.32,-0.01,1.92,2.13,0.11,0.27,0.61,-2.43
3137.0,A,C,C,B,B,B,1.03,0.0,0.42,0.99,0.49,-2.73,0.21,-2.3
3290.0,C,C,C,A,A,B,1.1,-0.58,0.39,0.04,0.79,-0.13,1.5,0.23
3379.0,C,B,B,B,A,A,0.21,0.05,,0.01,5.11,0.36,1.47,0.91
3361.0,C,B,A,B,A,B,1.34,0.0,1.88,2.05,-0.22,-0.44,0.67,2.26
3083.0,A,C,B,B,A,B,2.38,-0.01,0.23,0.94,0.72,-2.02,0.3,-1.33
3286.0,B,C,A,B,B,B,3.41,0.83,,0.05,1.35,-2.96,1.58,-0.76
3265.0,B,C,B,B,A,B,0.83,-1.01,2.75,0.92,1.45,-2.48,1.72,2.01
3534.0,C,B,C,B,B,A,0.33,3.99,0.94,,-0.22,-0.01,0.35,-2.46
3068.0,A,A,B,A,A,B,2.66,0.32,2.16,,0.72,0.02,1.47,6.73
3234.0,B,A,B,A,B,B,1.22,0.43,1.26,0.19,1.51,2.29,2.46,1.29
3331.0,A,B,B,B,A,B,0.4,-0.0,2.77,4.48,0.78,-0.97,0.69,0.14
2916.0,A,A,C,B,A,A,-1.28,-0.58,1.35,1.26,-0.25,3.53,0.21,0.28
3720.0,C,A,A,B,B,A,3.06,6.2,-0.56,,4.23,1.45,1.57,-0.41
3243.0,B,B,C,A,B,A,1.13,-0.01,,,0.26,-0.11,1.99,0.58
3506.0,,C,A,A,A,B,2.18,0.9,,6.49,-0.25,2.11,2.82,0.07
3237.0,B,B,B,A,B,B,1.99,2.2,,,-0.24,-0.07,0.91,-1.22
3169.0,A,B,B,B,B,B,2.63,1.34,,0.25,0.07,0.51,1.7,-1.14
3316.0,B,C,B,A,A,A,0.39,-0.04,,0.09,3.24,1.62,1.04,0.87
3370.0,B,C,A,B,A,B,-0.7,-1.66,,0.01,1.93,-0.61,0.91,0.22
3310.0,C,B,B,B,A,A,2.25,0.36,,1.22,-0.05,1.49,1.19,1.14
3239.0,A,C,D,B,A,A,1.58,0.01,1.63,,3.4,1.73,0.97,-1.9
3045.0,A,A,B,B,B,B,-0.7,0.0,-1.12,0.7,0.52,1.28,1.09,-3.15
3113.0,,A,B,A,B,A,-2.73,-0.07,-0.7,,1.42,2.32,1.2,-0.81
3416.0,A,C,C,B,B,A,-0.88,-1.34,-0.45,1.73,5.71,0.94,0.09,-0.35
3190.0,A,C,C,B,A,A,-1.53,-1.36,,2.68,0.01,2.85,2.07,-0.84
3261.0,B,C,D,B,B,B,-1.1,0.49,-1.19,0.95,1.29,0.35,1.16,1.01
3465.0,,B,C,A,B,B,0.03,0.05,,1.13,1.52,0.72,2.15,0.47
3402.0,C,C,C,B,A,A,0.84,-0.3,,0.3,2.51,-2.38,2.18,-0.4
3878.0,B,B,D,A,B,B,1.14,2.77,,,13.2,-1.46,0.89,2.11
2963.0,C,B,B,B,A,A,0.22,-0.61,-0.35,,-0.02,-0.81,0.02,0.16
3539.0,,B,C,B,B,B,0.61,7.31,-0.83,0.09,-0.23,0.06,1.56,-1.43
3023.0,A,C,C,B,B,B,-1.38,-0.24,-1.67,0.63,0.05,1.06,0.29,-1.05
3612.0,B,C,C,B,A,A,1.74,0.0,0.95,5.01,5.09,0.22,2.63,-2.26
3398.0,B,B,C,B,B,A,3.02,0.18,0.3,,0.13,-0.62,1.06,-1.04
3117.0,A,C,B,A,A,A,0.84,-0.05,,3.14,0.46,0.78,0.28,-0.26
3404.0,A,B,B,B,A,B,-0.15,1.4,1.21,0.4,1.26,-1.19,1.64,0.02
3277.0,B,B,C,B,B,B,-0.73,0.12,1.07,0.11,-0.1,1.36,1.52,1.27
3272.0,C,A,B,A,B,A,2.86,2.06,,6.7,1.06,-2.21,0.41,-1.58
3149.0,A,B,C,B,A,A,-2.01,-2.01,-0.16,2.07,2.97,0.79,2.56,0.29
3455.0,,A,B,B,A,A,0.23,0.0,1.44,0.04,4.87,2.06,1.92,1.11
3478.0,B,A,D,B,B,A,2.76,0.04,2.05,0.03,5.25,0.41,0.87,-0.02
3319.0,C,C,B,A,A,B,1.17,0.19,0.71,0.07,-0.03,-0.72,0.54,-0.66
3059.0,A,A,B,B,A,A,-1.62,-0.12,0.39,2.33,-0.25,-1.3,1.08,2.05
3535.0,C,B,C,B,A,A,-0.55,-0.77,0.08,0.6,7.05,-0.85,3.46,0.58
3177.0,A,C,C,B,A,B,0.39,-0.02,,0.0,-0.09,-3.82,1.91,-0.02
3384.0,C,C,A,A,A,A,1.86,0.32,2.38,0.04,1.35,-0.85,0.88,0.44
3099.0,A,B,D,A,A,A,0.48,-0.01,,1.46,-0.24,-0.76,0.87,-0.48
3201.0,A,C,A,B,A,B,0.53,-0.0,0.78,0.04,0.05,-2.05,1.75,0.62
3195.0,A,C,C,B,A,A,0.85,4.74,-0.34,0.15,-0.08,-0.74,0.0,-5.01
3307.0,B,B,C,B,B,A,1.04,-0.0,-1.31,1.04,5.79,0.53,1.23,-2.81
3083.0,A,C,C,B,B,A,-0.19,-1.05,0.35,0.16,2.13,-0.58,0.29,1.76
3502.0,A,A,B,B,A,B,1.45,3.35,,,0.01,3.1,2.03,-2.28
3111.0,C,A,A,A,B,A,1.8,2.41,0.66,0.5,-0.15,1.5,0.69,-0.86
3531.0,C,C,C,B,A,B,-2.31,0.14,,1.24,6.23,-0.46,0.01,-1.65
3643.0,,C,B,B,A,B,1.08,2.12,0.47,0.37,2.71,-2.73,0.54,0.36
3421.0,B,C,C,A,A,B,1.97,-0.0,-0.33,,0.88,2.28,1.43,1.11
3434.0,C,C,D,B,A,B,1.13,0.09,0.79,1.14,0.12,-1.65,2.33,0.36
3948.0,C,C,C,A,B,A,4.47,0.01,,16.99,0.02,1.0,5.04,1.5
3275.0,A,A,B,B,A,B,-0.32,-0.0,,,-0.02,0.2,0.14,0.02
2836.0,A,A,C,A,A,A,-0.22,-1.73,,1.14,-0.14,0.92,0.17,-2.12
3204.0,C,A,C,B,A,A,0.89,-0.0,-0.24,,1.83,-0.02,0.03,1.69
3459.0,B,A,C,B,A,A,2.68,-0.11,,,9.07,1.28,1.72,-0.58
3150.0,B,C,C,B,A,A,-0.9,-0.23,1.68,1.48,-0.05,0.17,0.12,0.14
3556.0,A,C,B,B,B,B,2.42,1.33,,3.23,3.07,-2.42,2.73,0.17
3658.0,B,C,B,B,B,A,-0.87,-0.05,,2.89,7.91,1.83,1.98,0.46
3488.0,B,B,C,B,A,A,-1.08,0.04,4.46,0.63,-0.17,-1.66,1.8,-2.12
3447.0,A,A,B,B,A,B,-0.22,-0.02,,,1.96,0.73,2.99,-1.27
3147.0,A,C,D,B,A,A,1.35,0.02,2.55,0.48,-0.09,1.52,2.28,-3.15
3349.0,B,C,B,B,A,A,2.1,-0.0,2.6,3.27,-0.15,1.01,0.97,0.61
3502.0,A,C,C,A,A,A,0.31,0.0,0.99,0.61,2.65,0.32,0.13,-0.37
3389.0,B,C,D,B,A,B,3.24,-0.04,,0.45,2.08,-0.21,1.91,-0.06
3203.0,C,B,A,A,B,A,2.61,0.23,0.1,0.46,2.8,-0.18,1.39,-0.19
3263.0,B,A,A,A,A,B,0.13,0.7,,0.03,0.59,0.75,0.52,1.85
3188.0,A,A,B,B,A,B,1.15,-0.02,1.63,,1.41,2.13,1.55,-2.03
3548.0,C,C,B,A,A,B,0.9,5.0,,1.19,1.06,0.61,0.12,0.14
3235.0,A,C,C,B,B,A,-0.97,0.02,-1.36,,1.24,-0.64,2.14,0.03
3210.0,A,C,C,B,B,B,-0.06,-0.76,,0.2,3.64,-0.54,0.4,-2.36
3074.0,,A,B,A,B,A,2.78,-0.0,0.88,0.84,0.31,0.58,0.03,0.67
3470.0,A,C,C,A,B,B,5.35,-0.0,2.49,0.89,1.33,-0.8,2.53,-1.37
3399.0,,C,B,B,B,B,1.66,3.24,,1.41,-0.2,0.56,0.79,0.63
3479.0,C,C,B,B,A,B,1.21,0.85,0.6,,5.11,-1.58,0.56,-0.22
3142.0,A,B,C,B,A,B,0.64,-0.0,,0.37,0.94,-1.36,0.36,1.39
3310.0,C,A,B,B,A,A,1.37,1.46,,1.5,0.19,-1.93,2.31,1.67
3229.0,,C,C,,A,A,0.68,0.0,8.66,0.01,1.85,-0.28,0.44,-1.65
3413.0,C,B,A,B,B,A,0.59,4.94,-0.49,0.24,0.82,3.37,0.3,6.58
3405.0,A,A,C,B,A,B,1.57,0.01,,0.62,1.07,-0.29,2.24,1.15
3348.0,A,C,C,B,B,B,-0.29,0.0,,,0.73,1.19,1.64,-1.04
3378.0,C,B,C,A,B,B,1.52,1.53,-0.76,,0.26,0.12,0.79,0.69
3322.0,C,C,C,A,A,A,-0.08,0.47,-0.1,0.23,-0.25,0.52,0.56,0.04
3264.0,C,C,A,A,B,A,-0.36,-0.15,0.16,0.25,-0.21,3.08,3.18,3.31
3758.0,B,C,A,B,B,B,2.14,2.31,,,1.77,-1.34,2.04,-1.89
3146.0,B,C,A,A,A,B,1.38,0.61,1.3,0.04,0.17,-0.75,1.56,-2.79
3224.0,B,C,D,A,A,A,-0.65,-0.04,,0.24,1.61,0.94,0.23,-1.21
3556.0,C,C,B,B,A,B,-0.29,0.08,,0.04,2.21,2.28,1.34,0.99
3272.0,B,C,C,A,B,A,1.31,-0.13,1.39,0.51,1.21,2.3,0.14,0.14
3309.0,A,C,B,B,B,A,-0.96,-0.38,1.58,,-0.0,1.1,0.74,-0.79
3537.0,C,C,C,B,A,A,-0.13,0.09,1.67,1.51,-0.25,0.44,0.23,0.18
3308.0,,C,A,B,A,B,0.57,-0.01,,4.66,-0.25,-1.87,0.23,0.19
3241.0,,A,C,B,B,A,1.16,-0.0,-1.76,0.05,1.57,-0.76,1.69,1.65
3510.0,A,C,B,B,A,A,-0.75,1.77,-0.24,1.12,10.29,2.0,0.6,-0.67
3386.0,,A,A,B,A,B,4.46,-0.0,-1.13,,1.88,-1.29,1.95,1.53
3136.0,B,A,C,A,B,B,0.44,0.04,,0.68,-0.15,2.82,0.83,0.56
3137.0,,A,D,A,A,A,1.02,0.05,0.54,0.15,0.06,-0.67,0.02,1.39
3620.0,A,C,B,B,A,B,-0.57,1.26,1.47,3.79,10.61,0.82,1.14,1.08
3143.0,,A,C,B,A,B,2.05,0.14,,,2.0,-1.55,0.77,-0.24
3195.0,A,B,A,A,A,A,0.37,0.0,,,-0.18,2.04,2.15,-2.04
3543.0,C,C,D,B,A,A,1.13,0.03,0.55,4.96,1.98,-0.12,1.38,-2.02
3014.0,A,A,C,A,A,A,1.02,0.01,0.03,0.03,-0.14,0.63,1.08,-2.32
3661.0,A,A,D,B,A,B,1.55,0.22,5.63,5.22,3.21,-0.72,2.46,2.17
3226.0,B,B,B,B,A,A,-0.3,-1.64,0.99,3.51,0.02,-1.7,1.63,-1.0
3182.0,A,C,C,B,A,B,1.83,-0.23,,,1.77,-1.14,1.25,1.65
3487.0,B,C,B,A,B,B,2.87,-0.04,-0.67,0.49,4.51,0.57,2.87,1.08
2997.0,A,C,D,B,B,A,1.62,-0.0,0.37,2.22,-0.09,2.32,0.23,0.57
3426.0,C,C,B,,A,A,1.98,1.28,3.37,0.09,-0.15,0.4,0.98,0.3
3189.0,A,C,A,B,B,A,-0.53,-0.07,,2.83,1.95,2.26,0.6,0.32
3931.0,C,C,A,B,A,B,2.66,0.04,,0.37,13.72,-3.74,2.23,6.3
3116.0,B,A,C,B,A,B,0.46,-0.02,1.57,0.0,-0.22,-1.63,1.2,-0.22
3224.0,C,B,C,A,A,A,0.69,-0.0,-0.56,,0.27,0.72,1.13,0.15
3523.0,A,A,C,A,B,B,0.34,-0.01,-0.67,0.08,11.32,1.65,2.06,-1.3
3018.0,C,A,B,A,B,A,0.22,-0.25,,0.24,0.08,1.46,1.33,2.02
3093.0,A,A,C,B,A,A,-0.65,0.0,-1.32,1.91,2.1,2.0,0.1,-1.42
3225.0,,B,A,B,B,A,0.38,-0.0,1.34,0.22,2.35,-0.65,1.95,0.96
3567.0,C,C,B,,A,A,0.88,0.01,-0.13,,3.41,0.7,0.97,0.33
3249.0,B,A,B,B,A,A,1.2,0.46,,0.08,2.98,1.6,2.11,0.54
3314.0,A,A,B,B,A,A,-0.07,-0.02,0.58,0.26,4.14,0.8,2.51,1.54
3351.0,B,C,A,B,A,A,-2.4,0.21,-0.06,,4.88,-0.39,0.49,0.13
3580.0,C,C,A,B,B,B,-0.65,0.06,0.33,0.43,2.76,-0.21,2.82,0.88
3939.0,A,C,A,B,A,B,1.59,3.72,-1.17,,8.2,-0.43,1.56,0.44
3500.0,C,C,C,A,A,B,1.15,0.0,0.75,2.54,-0.17,1.63,1.02,2.17
3373.0,C,B,B,,A,B,1.27,2.16,-0.61,4.28,0.62,-0.97,0.02,1.81
3185.0,A,B,C,B,B,A,0.32,0.01,1.96,1.68,-0.24,-1.55,1.28,0.01
3141.0,A,A,B,B,A,A,-0.31,-0.02,0.93,,-0.22,-0.78,1.74,-1.87
3105.0,B,C,B,B,B,A,0.58,0.16,,0.38,0.22,-1.14,0.09,-0.16
3296.0,C,A,B,B,B,A,0.72,0.03,-0.07,,0.97,1.32,1.31,2.14
3053.0,B,C,B,B,A,B,0.07,-0.78,7.46,0.17,-0.24,-0.6,0.13,-1.25
3654.0,B,A,C,A,A,B,2.45,0.96,1.64,2.69,7.25,-0.71,0.98,0.11
3454.0,,B,C,B,B,B,0.92,-0.01,3.18,0.15,0.03,0.53,0.24,0.8
3348.0,C,A,D,A,A,A,1.48,0.38,1.46,3.93,0.06,1.55,0.43,-1.56
3292.0,C,B,B,A,A,B,0.82,-0.0,2.03,0.58,1.11,0.15,0.5,1.54
3475.0,B,B,B,B,A,B,-1.55,0.58,1.55,0.39,3.04,-1.36,1.43,-1.16
3206.0,B,C,D,B,A,A,0.72,-0.01,0.84,0.42,-0.25,0.68,2.76,-1.57
3309.0,B,B,B,B,B,B,-1.16,0.79,,0.2,0.83,2.64,1.56,0.24
3274.0,C,A,C,B,B,A,-0.65,1.88,-0.47,0.21,-0.22,4.46,0.94,-1.48
3514.0,,C,B,B,A,A,0.87,1.17,,2.34,4.36,-0.37,1.0,-0.64
3321.0,C,B,B,B,A,A,-0.39,-0.16,1.03,0.98,1.09,0.47,2.13,4.47
3150.0,B,A,B,,B,B,1.98,0.47,,0.11,-0.25,1.81,0.12,0.32
3279.0,,B,C,B,A,B,3.12,0.02,2.22,0.02,-0.09,-1.04,0.53,-0.8
3234.0,A,B,A,B,A,B,1.88,1.75,,1.24,0.98,-1.48,0.09,0.72
3948.0,A,C,A,B,B,B,-0.46,-0.03,,7.74,1.08,-1.34,0.56,-2.13
3210.0,A,A,D,A,B,A,0.66,-0.01,,0.74,1.38,-0.08,4.0,-0.18
3163.0,A,C,D,B,A,A,2.04,-0.0,0.76,1.31,3.41,1.38,2.52,-0.9
3347.0,B,A,C,B,A,B,1.52,0.35,,0.08,-0.05,1.44,0.8,-0.46
3101.0,C,A,A,,A,A,2.14,-0.0,-0.36,0.25,0.89,-1.25,0.11,1.82
3368.0,B,B,A,B,A,B,1.04,0.02,0.58,1.38,-0.22,0.34,1.44,-1.75
3849.0,,A,D,B,A,B,2.52,0.21,3.62,,11.42,-0.52,4.58,1.27
3298.0,A,B,C,A,A,A,0.63,-0.0,0.18,1.11,4.28,1.42,2.6,-1.6
3432.0,C,C,C,A,A,A,0.82,2.82,,0.47,-0.25,0.88,1.82,-1.86
3461.0,B,B,C,A,A,B,1.16,0.24,0.8,3.41,0.11,0.75,1.11,-0.34
3354.0,,B,B,B,A,B,-0.84,-0.35,7.51,0.89,2.47,0.71,0.75,-1.39
3213.0,C,B,D,A,A,A,2.1,-0.0,2.18,1.58,-0.21,0.52,0.98,0.6
2924.0,,A,C,A,B,A,-0.08,-0.0,-2.12,0.15,-0.13,0.37,0.35,-0.67
3857.0,C,C,C,B,A,A,0.75,3.46,0.77,,0.69,0.73,2.87,1.38
3510.0,C,C,B,,B,A,3.22,3.06,,3.13,-0.21,-0.18,0.58,-2.42
3298.0,C,A,C,A,B,A,2.48,0.01,,0.05,4.85,-0.23,0.86,1.17
